id,comment,label
5140,这种问题很久没出现过了，可不可以说下您用的浏览器版本？通常是因为网速或浏览器原因，可以换个浏览器试试。,0
5141,有实验过程，对一些指令有初步了解，但是希望能够对指令有一个更加深刻的学习,1
5142,还好吧，感觉我这个小白在这里能学到很多东西,1
5143,有些东西  nullptr 还是不支持啊。 不知道怎么回事,-1
5144,在国外用实验楼的服务器卡的都不动了哈,-1
5145,https://github.com/eidheim/Simple-Web-Server 这个项目是楼主的吗？看起来代码风格很类似。,0
5146,检测真值  if x:  pass     给力了，我的哥,1
5147,为什么我输入出来的和教学的不一样呢？,0
5148,很棒 动手操作更容易学习,2
5149,为什么敲了30分钟代码有效学习时间是0？？,0
5150,最后那个toilet 和 figlet 是什么鬼，可以详细一点吗？,0
5151,理解TCP/CP概念，了解链路层概念,1
5152,大约明白了20世纪计算机运行操作的模式，也明白系统之间存在着一定的差异,1
5153,继续加油努力努力再努力,2
5154,同意。2年后还是没有丝毫改进，也没有更多更好的课程出现，实验楼现在就只有这水平了吗？,0
5155,试验太卡了，点都点不动！！,-1
5156,先来体验体验，感觉非常不错，以后就用这个来学习linux了,2
5157,不知道怎么做？搞不懂其中的意思。,0
5158,还没收到通知短信啊，你们发货了么？,0
5159,其实希望可以多加一点（难一点的）练习。。,1
5160,复习？？/ 那你现在学java学到什么程度啦？？//,0
5161,后台看是可以连接的，刷新下试试是否可以连上？,0
5162,第一课一开始1.2要求在 $ cd /home/shiyanlou/Code/shiyanlou_cs355/ 结果报 cd no such file or directory /home/shiyanlou/Code/shiyanlou_cs355 请问什么问题？,0
5163,Z这是一个文档，很开心看到实验楼，真好有这个利器,2
5164,就是挑战的地方有时卡，真的让人难受呀。 我没有否定实验楼，实验楼算是我的一个良师。,-1
5165,最后练习中的代码库怎么弄，在那个环境下呢？,0
5166,可以选择C++ Primer的英文原版么？,0
5167,请问 这个课程laravel版本是4系列的还是5系列的。,0
5168,为什么不用VC，debug的时候不会看啊？2333,0
5169,中间进入build目录时使用sudo make install报错,0
5170,入门基础课程？,1
5171,你好。 经过测试，第二节课末尾的程序链接下载下来后在我这里是可以正常运行的。  如果依然报错，请运行一下图片中红色箭头的两句命令，并截图上传。![](https://doc.shiyanlou.com/document-uid735639labid6387timestamp1532506616469.png/wm),1
5172,更新好慢.....,-1
5173,在导出二维码扫描的时候，总显示二维码过期，,1
5174,初次感觉还不错,2
5175,自己试了下HELLO WORLD，还可以，有些地方稍微要注意一下，此前一直是看书，自己没怎么敲过代码，本以为自己已经会的东西，但实际操作时会忘记，像#，像：，经常会忘记去敲,1
5176,安卓模拟器一直卡在启动界面,-1
5177,详细，喜欢，学习python界面的好教材,2
5178,"最后一个挑战是如何验证输出文件employee.json的？ mongoexport -d shiyanlou -c employee -q '{""age"":{$gte:30}}' -o employee.json 用此命令输出4条数据，进入mongo查找也是4条，但却一直说导出信息不正确？",0
5179,请问你实现了么   为什么我不能自动标记房源   方便交流一下么,0
5180,新手小白来报道,1
5181,手动退出实验后 原来那些文件就不见了？？~里只剩code 和desktop了。。,0
5182,你最好去讨论区发一下代码的截图，看文字不太好理解，无法确认问题  T T,-1
5183,学习到很多东西，linux命令确实强大,2
5184,想问一下，手上有c++ primer第四版，还需要买第五版吗？,0
5185,比较简答的例子，都是sumpy库中最简单的实现，就当从头开始吧,1
5186,Linux基础已学完，继续深入学习！感觉不错,2
5187,vim真好玩23333,2
5188,感觉挺适合初学者，循序渐进的了解mongoDB。,1
5189,dns不是分为顶级域、二级域、三级域的吗？哪有一级域？,0
5190,按照python学习计划走。,1
5191,今天购买了，啥时候能收到书？,0
5192,问题描述不清，为什么一定要小数点后10位才能通过成绩？,0
5193,系统太卡，根本不能做实验,-1
5194,learning by doing 真的不错,2
5195,为了兼容xp，好像不会...,-1
5196,为什么Loading system ...占了24个字节？,0
5197,好累啊,-1
5198,codecademy的课程都是简单易懂的，相反实验楼的课程不知道说点什么，没有IT基础的人根本一点都看不懂！,-1
5199,突然连不上桌面环境了，不知道怎么回事,-1
5200,安装的时候./configure --prefix=/usr/local/php7 其中php7文件没有找到,1
5201,有全部完整的实验代码教程吧？害怕没有视频教程的话学不会了。。。,0
5202,中间出来个include()不明白怎么来的urls也没有定义 就直接引用了 结果一直在报错 真的是。。我还特意翻了好几遍 django源码 我说句实话  概念就那么点 教程也都大同小异  但是你这个... 我为了学懂你这个 顺便把django也学了，了不起，然后我终于学会原来bug还能这么写！受教了！,-1
5203,不错的课程  我很喜欢,2
5204,"已经修改了，添加了一些说明： ``` <?xml version=""1.0""?> <package format=""2"">   <name>beginner_tutorials</name>   <version>0.1.0</version>   <description>The beginner_tutorials package</description>    <maintainer email=""you@yourdomain.tld"">Your Name</maintainer>   <license>BSD</license>   <url type=""website"">http://wiki.ros.org/beginner_tutorials</url>   <author email=""you@yourdomain.tld"">Jane Doe</author>    <buildtool_depend>catkin</buildtool_depend>    <build_depend>roscpp</build_depend>   <build_depend>rospy</build_depend>   <build_depend>std_msgs</build_depend>    <exec_depend>roscpp</exec_depend>   <exec_depend>rospy</exec_depend>   <exec_depend>std_msgs</exec_depend>  </package> ```",0
5205,update、upgrade之后，使用sudo apt-get install ros-indigo-rqt，源和软件包需要更新。,1
5206,Linux 的基础操作知识，其他东西的使用，会在文档中介绍。  基本每个步骤，都有相应的截图，如果还是不会，欢迎提问，老师和实验楼团队，一般会在 24 小时内，回复你的问题。,1
5207,还不错，就是对有经验的来说太简单了，期待下后面的课程吧。,2
5208,XDG_RUNTIME_DIR not set in the environment 创建脚本报错，不知道是什么问题,0
5209,虚拟机vim配置网卡，不能q出啊,-1
5210,工作环境没有介绍清楚，工具不太学使用,-1
5211,为什么我信息没法设置,0
5212,一步一步跟着学，蛮好的,2
5213,实验没有暂停么？？为啥 停止之后 之前写的也不再了,0
5214,报告教练我想用IDEA JDBC(Java Database Connectivity)初体验,1
5215,复习了下数据库的约束，用的比较少，再复习一下。见识了主键和外键的两种新的声明方法CONSTRAINT,1
5216,充分认识到了H5的新特性，让学习更加的有目的性了,1
5217,输入框死机了，无法输入任何命令,-1
5218,有相应的老师讲解视频吗？同步视频再做实验，感觉更有吸引力。,0
5219,第一次自己摸索完成实验，很开心,2
5220,第一次尝试用gvim编html文件，不太习惯,-1
5221,对计算机知识算是心里有个框架了,1
5222,感谢你的提醒，文档中现已更正 :),2
5223,真是个有趣的东西,2
5224,MYSQL课程中，/var/lib/mysql-files文件夹没有权限，无法打开也无法创建文件，所以没有办法LOAD DATA INFILE，希望可以处理一下,0
5225,正式加入实验楼！希望能在这里学习到更多的IT知识和技能！,1
5226,不装模拟器或者系统前 玩玩很好,2
5227,= = 我觉得题目已经挺清楚的了啊，不明白的话可以参考下别人的实验报告,1
5228,有没有Oracle数据库的练习,0
5229,该节内容已经学过，简单操作熟悉实验楼环境,2
5230,查询学习了grep删除空行和注释行，-v选项排除法，澄清了一个理解sort中-n仅用于数字排序。,1
5231,这个课需要邀请码是因为还在测试，没有正式上线，上线后可以直接学习的,1
5232,谁能告诉我实验室课里面的界面远端控制是什么鬼？,0
5233,差评，,-1
5234,初学者很实用非常好，努力学习！！,2
5235,本课程为纯项目课程，不会提供C语言的基础语法教学，需要大家先学习C语言的基础课程。,1
5236,想问一下陈刚老师，你的环境最少是四台机器，而现在的实验楼的课程界面只能调用一台机器，这个如何操作？,0
5237,没有eclipse。。。,-1
5238,环境装好了，希望自己技术提升吧,1
5239,卡，界面太小，还不如本地实验,-1
5240,先用写一个txt文件，用source命令载入,1
5241,初步学习了JavaScript基础（新版）,1
5242,代码的第208行“input_images.remove(match)是不是写错了，match这个变量没有定义。我很奇怪是不是应该改为input_images[match_index]？？？,0
5243,很棒，继续加油，坚持下去一定会有收获,2
5244,过程中locate没有返回查询结果，但变量已生效，且使用source .zshrc 使环境变量生效，再次查询，均无查询结果。不知道是否正确，locate /etc/sh 与 locate /*.jpg 均无结果,-1
5245,这个实验耗时比较长，仔细在试验报告里面做记录的话，大约要一个半小时。,1
5246,新的文档反正要上线，旧的没用了不如把旧的放出来,-1
5247,Vim指令真的复杂。。,1
5248,用户体验太差了，十几分钟，实验环境竟然没出来，显示黑屏,-1
5249,运行到一半系统没法用了,-1
5250,本来redis也比较简单，内容覆盖还是比较全的。,1
5251,你的意思是代码的运行结果丢失吗？那是肯定的，Notebook 只会保留上一次代码运行的输出。,0
5252,老师你好，我目前想要训练我自己存下的一些检测图片来识别类型，大概有5个分类，这类图片不在imagenet中存在。不知道在迁移学习中应该如何来做呢？多谢老师了。,0
5253,基础入门课程了解了如何进行简单的sql注入，但是还想继续深入学习sql注入的方法,1
5254,学起来感觉很不错，很赞,2
5255,python是怎么识别文本段落的？需要事先对文本手动标段吗,0
5256,不会linux请先学习下linux，还有请带图去讨论区提问。,-1
5257,chmod和chown命令都可以修改文件归属 基本chmod命令都可以搞定,1
5258,操作简单，重在思考约束在具体的项目中的使用。,1
5259,一直检测中的问题？ 在这个课程 https://www.shiyanlou.com/courses/710 挑战实验2-备份日志 ，后来我找到别人跟我的一样 但他的能过，现在还没好,0
5260,文档进行了保存，为什么每次都在命令提示符下面都不行呢!,0
5261,这是ROS入门课程，依据ROSwiki官网制作，可以在线练习和学习，但是需要基本的linux和C++或Python基础等相关知识。,1
5262,在自己的环境中已经顺利的实现实验要求。总结一下，学习到的知识点： （1）python中argparse的使用 （2）PIL的使用 （3）字符的映射 （4）python函数语法 （5）如何构建一个完整的python函数。并顺利执行,1
